id,total_occupancy,total_bedrooms,total_bathrooms,home_type,summary,address,has_tv,has_kitchen,has_air_con,has_heating,has_internet,price,owner_id,latitude,longitude,available_from,available_until
135,5,2,4,cabin,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",723 Erie Lane,false,false,false,true,false,888.41,5,22.9550072,113.0126011,09/15/2022,12/08/2022
136,4,1,3,mansion,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",09334 Alpine Center,false,false,false,false,true,214.55,1,38.9908943,-9.0471651,09/08/2022,11/07/2022
137,2,1,3,mansion,Suspendisse potenti.,22 7th Circle,false,true,false,true,false,608.54,4,40.0792114,124.3337947,09/16/2022,10/07/2022
138,2,4,2,hotel,Sed ante. Vivamus tortor. Duis mattis egestas metus.,346 Monterey Circle,false,false,true,false,false,211.17,2,43.5741222,59.1027912,09/21/2022,10/30/2022
139,3,3,2,hotel,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",14124 Express Trail,true,true,false,true,true,720.7,9,48.8373554,2.2682399,09/13/2022,10/23/2022
140,4,5,2,mansion,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,189 Dennis Plaza,true,true,true,false,false,673.45,10,55.6780762,12.5444055,09/01/2022,10/07/2022
141,5,5,2,hotel,Etiam faucibus cursus urna.,66982 John Wall Hill,false,false,false,false,false,989.42,5,-8.2174219,113.5516516,09/10/2022,11/30/2022
142,5,1,3,shared,Proin at turpis a pede posuere nonummy. Integer non velit.,2675 Waubesa Terrace,true,false,false,false,true,882.15,10,36.854973,81.516355,09/06/2022,10/12/2022
143,1,2,2,apartment,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.,4913 Jenifer Hill,true,false,false,false,true,880.54,8,56.1428751,40.3798477,09/11/2022,12/12/2022
144,4,4,1,condo,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",52 Esch Way,false,true,true,true,false,483.19,7,36.112722,116.454574,09/12/2022,12/05/2022
145,1,5,5,apartment,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",1 Kedzie Circle,true,false,true,true,true,229.04,3,41.4287634,-8.6217146,09/16/2022,12/11/2022
146,2,4,1,shared,Aenean lectus. Pellentesque eget nunc.,1612 Carey Crossing,false,false,true,false,false,664.75,9,26.733954,107.943601,09/02/2022,10/02/2022
147,1,4,4,mansion,In eleifend quam a odio. In hac habitasse platea dictumst.,52197 Evergreen Point,false,false,false,true,true,890.53,2,25.130594,109.768451,09/11/2022,11/15/2022
148,1,1,3,condo,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",4583 Morning Terrace,false,false,true,true,false,50.59,8,13.1191133,-86.9949372,09/12/2022,10/21/2022
149,4,3,4,rv,Duis at velit eu est congue elementum.,62 West Crossing,false,true,true,true,true,67.37,6,36.3548175,36.6980807,09/08/2022,10/11/2022
150,1,1,5,apartment,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,7 Bashford Parkway,false,true,false,true,false,466.15,4,-8.4734,119.9896,09/15/2022,12/06/2022
151,2,1,3,condo,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,1714 Daystar Park,true,false,true,false,false,966.15,4,2.6928351,97.8503951,09/11/2022,11/04/2022
152,3,1,4,condo,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,8 Magdeline Alley,false,false,true,true,false,713.06,3,-7.0062,112.0295,09/08/2022,10/16/2022
153,4,1,3,condo,Cras in purus eu magna vulputate luctus.,34643 Green Ridge Hill,true,false,false,true,false,768.08,5,48.3114598,40.2585579,09/01/2022,12/29/2022
154,4,5,5,mansion,Nulla tellus.,0 Meadow Ridge Hill,false,true,true,false,false,663.88,4,31.938731,113.165197,09/01/2022,11/09/2022
155,1,5,1,apartment,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,30799 Blackbird Street,true,false,true,true,false,222.14,2,18.2711339,103.2221303,09/19/2022,11/10/2022
156,1,1,3,condo,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",229 Mariners Cove Drive,true,false,true,true,false,316.94,7,32.6180396,110.7762387,09/13/2022,12/24/2022
157,2,2,4,rv,Aenean lectus. Pellentesque eget nunc.,6122 Waxwing Junction,false,false,false,false,true,476.06,1,29.2964866,48.079379,09/16/2022,10/24/2022
158,1,5,5,mansion,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5590 Lakewood Gardens Way,false,true,false,false,true,231.47,10,64.6025198,20.4852704,09/17/2022,12/03/2022
159,3,5,4,apartment,Proin at turpis a pede posuere nonummy.,19 Grasskamp Trail,true,true,true,false,false,528.34,4,40.71104,120.83694,09/22/2022,11/09/2022
160,4,1,4,shared,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",332 Farwell Way,true,true,false,true,false,751.37,4,32.9483104,130.5762726,09/09/2022,12/16/2022
161,4,4,2,condo,Aenean lectus. Pellentesque eget nunc.,6994 Lotheville Road,true,true,true,false,false,510.87,7,-4.3805365,103.2894368,09/07/2022,11/28/2022
162,2,4,1,hotel,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2 Buena Vista Terrace,true,false,false,true,false,244.93,5,48.3667546,25.2298685,09/03/2022,11/25/2022
163,2,1,5,condo,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.,2 Dennis Place,false,false,true,false,false,787.42,1,14.572396,120.995514,09/04/2022,12/03/2022
164,3,1,3,cabin,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,224 Lakewood Gardens Circle,true,true,true,true,true,318.96,8,34.8838824,136.870408,09/18/2022,10/28/2022
165,1,4,3,condo,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",75 Morning Hill,false,true,false,false,true,150.39,1,46.6975886,15.90981,09/16/2022,11/02/2022
166,5,4,5,shared,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,85 Moland Way,true,true,true,false,false,253.08,10,-6.9528113,111.9880199,09/18/2022,11/04/2022
167,1,5,1,condo,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",1 Sycamore Street,false,true,true,false,false,524.18,7,53.2853393,18.9435626,09/17/2022,10/09/2022
168,3,2,4,condo,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",80 Riverside Center,true,false,false,false,true,380.04,9,34.85028,128.58861,09/17/2022,11/08/2022
169,5,4,1,shared,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",6 Drewry Hill,false,false,false,true,false,367.74,6,-7.268358,108.3237655,09/17/2022,12/24/2022
170,4,3,5,cabin,Morbi porttitor lorem id ligula.,5197 Pine View Park,false,true,true,true,false,50.91,3,17.8768385,-76.5517132,09/13/2022,11/03/2022
171,3,5,5,rv,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",11 Oriole Plaza,true,true,false,false,false,802.93,9,39.663147,116.669972,09/14/2022,10/16/2022
172,4,4,2,apartment,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",9596 Debra Avenue,false,true,false,true,true,741.94,6,56.1428751,40.3798477,09/08/2022,10/27/2022
173,5,5,4,cabin,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,2 Weeping Birch Way,true,true,true,false,false,834.24,5,47.6264367,34.5297956,09/16/2022,10/23/2022
174,2,2,1,condo,Curabitur gravida nisi at nibh.,792 Declaration Terrace,false,true,false,false,true,91.53,4,40.5963905,19.7383332,09/20/2022,12/19/2022
175,5,3,1,mansion,Morbi a ipsum. Integer a nibh. In quis justo.,34815 Sullivan Street,true,true,true,false,true,767.43,3,14.6702846,99.6404495,09/06/2022,12/14/2022
176,1,4,2,condo,Fusce consequat.,31 Drewry Pass,false,false,true,true,false,348.12,3,25.941937,117.365052,09/19/2022,11/29/2022
177,3,1,5,rv,Morbi quis tortor id nulla ultrices aliquet.,061 Manitowish Lane,true,true,false,false,true,793.91,4,64.8377778,-147.7163888,09/18/2022,10/11/2022
178,1,4,3,condo,Suspendisse potenti.,5729 Forest Dale Way,false,false,false,false,false,962.16,6,21.736011,108.34987,09/02/2022,11/15/2022
179,1,2,5,shared,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",56 Morningstar Plaza,true,true,false,true,false,536.37,5,37.4968471,23.447887,09/12/2022,10/23/2022
180,2,3,1,apartment,Nullam varius.,44 Old Gate Alley,false,true,false,true,false,669.98,3,10.2583233,123.8363399,09/14/2022,10/28/2022
181,3,5,2,mansion,Nulla ut erat id mauris vulputate elementum.,45 Pine View Terrace,false,true,true,true,true,750.91,5,35.21,-80.69,09/03/2022,12/21/2022
182,2,1,3,shared,Nam tristique tortor eu pede.,5 Iowa Court,true,false,false,false,false,236.16,5,26.3358903,127.875104,09/10/2022,12/19/2022
183,1,4,2,condo,Suspendisse potenti. In eleifend quam a odio.,85 Elka Lane,true,false,false,false,false,820.53,4,23.12911,113.264385,09/07/2022,11/24/2022
184,2,3,5,hotel,Nunc rhoncus dui vel sem. Sed sagittis.,662 Dwight Point,true,true,true,false,false,403.31,8,28.504386,117.57372,09/03/2022,11/15/2022
185,5,4,5,shared,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",18400 Mitchell Plaza,true,false,false,true,false,748.9,9,18.2480842,120.6207677,09/14/2022,11/27/2022
186,5,4,3,rv,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,90 Hoard Way,false,true,true,true,true,548.81,4,6.1307505,-75.6033497,09/03/2022,10/21/2022
187,5,5,5,apartment,Cras non velit nec nisi vulputate nonummy.,82 Bellgrove Road,true,true,false,false,true,278.54,2,-8.4955,118.2991,09/10/2022,12/17/2022
188,1,4,3,shared,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2308 Waubesa Avenue,true,false,true,true,true,962.74,6,41.2426773,-7.5586322,09/01/2022,11/09/2022
189,1,1,2,cabin,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",7409 Hoard Junction,false,true,true,false,true,895.93,2,44.8369535,-0.5820236,09/01/2022,11/17/2022
190,2,5,3,rv,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,4 Dennis Lane,false,false,true,false,false,693.58,5,25.953512,115.685583,09/22/2022,12/21/2022
191,2,2,5,mansion,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",506 Wayridge Point,true,false,false,true,false,536.38,1,37.617044,120.79935,09/10/2022,10/24/2022
192,4,3,3,cabin,Donec semper sapien a libero.,1757 Clyde Gallagher Junction,false,true,false,true,true,79.04,8,-7.0401751,107.7132895,09/02/2022,10/02/2022
193,2,3,3,mansion,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,3 Surrey Street,true,false,false,false,false,331.7,10,-22.4101426,-47.5717516,09/01/2022,12/15/2022
194,3,5,3,shared,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",796 Macpherson Hill,false,true,true,false,false,425.57,6,22.0462137,111.012675,09/20/2022,10/30/2022
195,5,5,1,hotel,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",6831 Clove Avenue,false,false,false,true,false,887.55,2,32.695172,109.026836,09/12/2022,12/06/2022
196,3,2,1,rv,Aenean fermentum.,30275 Nova Street,false,true,false,false,true,161.75,4,55.7963126,37.5116044,09/04/2022,10/04/2022
197,1,5,2,shared,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,7 Lukken Place,false,false,false,false,true,796.28,10,44.1875931,-77.3882908,09/17/2022,10/27/2022
198,4,1,1,apartment,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,59633 Heath Park,false,false,false,true,true,875.46,10,-7.0169631,112.4455374,09/01/2022,10/09/2022
199,3,2,3,rv,Sed accumsan felis. Ut at dolor quis odio consequat varius.,2 Hudson Park,false,true,true,true,false,994.12,7,23.759956,116.157387,09/13/2022,11/07/2022
200,3,5,2,condo,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",0 Melby Crossing,true,true,true,false,false,509.89,2,40.4531669,50.089775,09/07/2022,10/01/2022
201,3,5,1,rv,Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,11840 Sloan Hill,false,true,true,false,false,496.52,1,34.888685,111.607282,09/04/2022,11/16/2022
202,4,2,2,shared,Nulla mollis molestie lorem. Quisque ut erat.,34 International Hill,false,false,false,false,true,352.18,7,52.0330418,5.1055921,09/21/2022,12/14/2022
203,5,5,2,hotel,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,6 Everett Center,false,false,true,false,false,716.38,10,7.1133648,125.6286673,09/05/2022,11/02/2022
204,3,1,5,hotel,Vivamus in felis eu sapien cursus vestibulum.,1 Hermina Crossing,false,true,true,true,true,942.76,3,50.1113079,-120.7862222,09/22/2022,10/30/2022
205,1,5,5,rv,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",607 South Park,true,false,false,true,true,480.61,4,43.446712,45.7756846,09/01/2022,10/17/2022
206,3,1,4,apartment,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,76064 Clemons Terrace,false,false,false,true,true,972.56,1,6.2894715,8.8803925,09/18/2022,12/28/2022
207,2,3,2,rv,Etiam pretium iaculis justo. In hac habitasse platea dictumst.,226 Trailsway Court,true,true,true,false,true,915.61,8,55.6152783,37.9416367,09/18/2022,12/21/2022
208,5,4,5,apartment,Phasellus id sapien in sapien iaculis congue.,954 Summerview Avenue,true,false,false,false,false,388.46,3,33.6523096,-86.7114545,09/15/2022,12/07/2022
209,2,4,1,shared,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,10262 Mariners Cove Place,true,true,false,true,false,241.37,1,34.8951038,36.1355295,09/10/2022,11/16/2022
210,1,1,2,hotel,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",59011 Commercial Place,false,true,true,true,false,706.83,5,-7.898852,111.9284017,09/15/2022,11/20/2022
211,3,3,4,condo,Donec ut mauris eget massa tempor convallis.,93062 Kipling Pass,false,false,true,true,false,308.43,7,33.8639888,48.2642387,09/22/2022,11/12/2022
212,4,4,5,condo,Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,178 Bayside Parkway,false,true,true,true,true,408.7,3,-27.2313338,-49.652299,09/13/2022,11/24/2022
213,2,3,1,shared,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",862 Myrtle Lane,true,false,false,false,true,228.6,7,17.9898675,-94.6331656,09/12/2022,10/14/2022
214,5,5,4,apartment,Nulla tellus.,73893 Hoffman Center,true,false,false,false,false,742.05,7,51.370484,22.3461706,09/14/2022,12/09/2022
215,5,2,2,condo,Nullam molestie nibh in lectus. Pellentesque at nulla.,2 Kennedy Avenue,false,true,true,false,false,565.43,7,-33.2604441,-58.0185646,09/08/2022,12/12/2022
216,1,5,4,shared,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,8 Novick Hill,true,false,true,false,false,306.46,8,44.9259216,19.5010071,09/16/2022,11/27/2022
217,2,3,5,condo,Maecenas rhoncus aliquam lacus.,2 Lakeland Court,false,true,false,true,false,522.86,1,-31.485706,-64.2129282,09/02/2022,10/21/2022
218,1,5,5,condo,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",52767 Sugar Trail,false,true,false,false,false,395.79,9,17.7409147,-91.7660525,09/02/2022,10/09/2022
219,5,3,3,condo,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",08648 Carpenter Point,false,true,true,true,true,578.52,2,40.7284708,-73.7830184,09/08/2022,11/29/2022
220,5,1,3,apartment,Nunc rhoncus dui vel sem.,62 Washington Road,true,false,true,false,false,349.95,10,24.565521,117.936238,09/05/2022,10/20/2022
221,1,2,4,cabin,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,70427 Susan Lane,false,false,false,true,true,796.82,1,10.6149654,47.3657603,09/19/2022,10/31/2022
222,2,2,1,rv,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",4 Westridge Drive,false,false,false,true,false,63.29,7,30.4415185,-87.2518824,09/21/2022,11/13/2022
223,3,5,1,apartment,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",31 3rd Lane,false,false,true,true,true,559.48,8,13.7315145,100.5692601,09/09/2022,11/05/2022
224,1,4,2,condo,Suspendisse ornare consequat lectus.,640 Mallard Junction,false,true,false,false,true,416.94,9,38.7988434,-9.4143322,09/11/2022,12/28/2022
225,2,5,3,condo,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",85562 Hermina Parkway,false,false,true,true,false,33.26,8,49.8461722,29.0542223,09/02/2022,11/05/2022
226,2,2,1,apartment,Pellentesque eget nunc.,9 West Avenue,true,true,false,true,false,577.87,6,21.4981346,105.7204476,09/07/2022,10/25/2022
227,4,5,3,hotel,Aliquam erat volutpat. In congue. Etiam justo.,3 Drewry Alley,false,true,false,true,false,140.2,5,30.83537,115.636717,09/12/2022,12/15/2022
